Petition,URL,State,Signatures Count
Respect suspending parliament,https://petition.parliament.uk/archived/petitions/271275,rejected,21
We the undersigned agree with boris johnson proroguing parliament,https://petition.parliament.uk/archived/petitions/271278,rejected,9
Take away the Ebacc in schools.,https://petition.parliament.uk/archived/petitions/271281,closed,9
For the UK to leave the EU by October 31 with or without a deal,https://petition.parliament.uk/archived/petitions/271283,rejected,21
Support the Prorogue of Parliament,https://petition.parliament.uk/archived/petitions/271285,rejected,9
We want to show we support Boris Johnson,https://petition.parliament.uk/archived/petitions/271286,rejected,20
Call an immediate General Election,https://petition.parliament.uk/archived/petitions/271287,rejected,6
Support Boris Johnson's decision to Prorogue Parliament.,https://petition.parliament.uk/archived/petitions/271288,rejected,21
Ban the advertising and endorsement of internal combustion engines.,https://petition.parliament.uk/archived/petitions/271290,closed,669
United kingdom to bring back national service.,https://petition.parliament.uk/archived/petitions/271291,rejected,6
Ban the use of palm oil in food and cosmetic products,https://petition.parliament.uk/archived/petitions/271294,rejected,6
Address the speeding traffic down Ockham road north horsley.,https://petition.parliament.uk/archived/petitions/271295,rejected,16
Support Boris in his decision to prorogue parliament.,https://petition.parliament.uk/archived/petitions/271297,rejected,6
Call a vote of no confidence in Boris Johnson's Goverment,https://petition.parliament.uk/archived/petitions/271298,rejected,21
Leave the EU with or without a deal.,https://petition.parliament.uk/archived/petitions/271300,rejected,9
Introduce a law of non objection to any referendum result for all MP’s uk wide,https://petition.parliament.uk/archived/petitions/271307,rejected,7
Standardize the work week to 4 days with a 3 day weekend.,https://petition.parliament.uk/archived/petitions/271308,closed,109
Brexit must happen its democratic !,https://petition.parliament.uk/archived/petitions/271309,rejected,19
The Government acted correctly to prorogue Parliament.,https://petition.parliament.uk/archived/petitions/271314,rejected,21
Petition to prorogue Parliament allowing the people referendum vote to leave EU,https://petition.parliament.uk/archived/petitions/271316,rejected,8
A new Brexit referendum and allow ex-pats of over 15 years to vote,https://petition.parliament.uk/archived/petitions/271317,closed,31
Ignore the petition: Do not prorogue Parliament,https://petition.parliament.uk/archived/petitions/271318,rejected,7
Support Prime Minister's decision to prorogue Parliament,https://petition.parliament.uk/archived/petitions/271319,rejected,8
I agree with the proroguing of  Parliament,https://petition.parliament.uk/archived/petitions/271320,rejected,7
Support Prorogue. Get on with Brexit,https://petition.parliament.uk/archived/petitions/271321,rejected,11
National Living Wage should be applied across all age groups of working age.,https://petition.parliament.uk/archived/petitions/271326,rejected,7
Petition FOR The Prorogation of Parliament & we leave the EU on 31st Oct 2019.,https://petition.parliament.uk/archived/petitions/271332,rejected,9
Let the Prime Minister complete Brexit.,https://petition.parliament.uk/archived/petitions/271333,rejected,6
To support the government to leave the E.U by 31st october even without a deal,https://petition.parliament.uk/archived/petitions/271334,rejected,8
Support  Mr Boris Johnson in his aim to leave the European Union,https://petition.parliament.uk/archived/petitions/271335,rejected,13
Stop remainers from interfering with the brexit decisions.,https://petition.parliament.uk/archived/petitions/271337,rejected,21
Back Boris Johnson's Brexit Position,https://petition.parliament.uk/archived/petitions/271338,rejected,7
I want to leave the EU Deal or no Deal on 31st of October 2019,https://petition.parliament.uk/archived/petitions/271339,rejected,21
"Stricter sentences on rape, murder, peadophillia, and child abuse.",https://petition.parliament.uk/archived/petitions/271344,rejected,21
Reinstate Bury Football Club's EFL Membership.,https://petition.parliament.uk/archived/petitions/271346,rejected,14
Stop MP's blocking the prorogation of Parliament.,https://petition.parliament.uk/archived/petitions/271348,rejected,21
Rejoin the European Union.,https://petition.parliament.uk/archived/petitions/271349,rejected,7
Create a petition to Leave the EU,https://petition.parliament.uk/archived/petitions/271351,rejected,6
Grant permission for a referendum on Scottish independence now,https://petition.parliament.uk/archived/petitions/271355,rejected,6
Support John Bercow to use his prerogative to stop the suspension of parliament,https://petition.parliament.uk/archived/petitions/271356,rejected,21
Alexander Boris de Pfeffel Johnson to be banned from holding any public office.,https://petition.parliament.uk/archived/petitions/271359,rejected,6
Allow The PM to carry out all necessary and required actions to allow Brexit,https://petition.parliament.uk/archived/petitions/271360,rejected,21
continue with plans to suspend parliament,https://petition.parliament.uk/archived/petitions/271362,rejected,12
I support the government action to leave the EU on the 31st October,https://petition.parliament.uk/archived/petitions/271372,rejected,7
Do Prorogue Parliament in order to get Brexit done an leave the EU,https://petition.parliament.uk/archived/petitions/271373,rejected,20
"Porogue Parliament, and respect the wishes of 17.4 million people.",https://petition.parliament.uk/archived/petitions/271374,rejected,21
Please do not delay brexit. Do not extend Article 50.,https://petition.parliament.uk/archived/petitions/271385,rejected,6
Replace the Monarchy with an elected Head of State chosen by the people,https://petition.parliament.uk/archived/petitions/271386,rejected,21
"Leave the European Union on 31st October, 2019 with or without a deal",https://petition.parliament.uk/archived/petitions/271387,rejected,6
Votes needing >3 years to enact to be voted again by citizens since come of age.,https://petition.parliament.uk/archived/petitions/271388,rejected,7
"Britain should leave the EU on the 31st October, with or without a deal",https://petition.parliament.uk/archived/petitions/271390,rejected,7
Do not allow the prorogue Parliament to be cancelled.,https://petition.parliament.uk/archived/petitions/271391,rejected,21
back the prime ministers plan to prorogue parliament,https://petition.parliament.uk/archived/petitions/271395,rejected,6
Petition to ignore the petition do not Proroguing parliament,https://petition.parliament.uk/archived/petitions/271397,rejected,14
Introduce self defence classes in all secondary schools.,https://petition.parliament.uk/archived/petitions/271402,closed,10
Support PM’s plan to porogue Parliament &  leave EU deal or no deal on 31st Oct.,https://petition.parliament.uk/archived/petitions/271403,rejected,21
Ensure that proroguement of Parliament as agreed by HM the Queen is not stopped,https://petition.parliament.uk/archived/petitions/271410,rejected,21
To delay the party conference season until November.,https://petition.parliament.uk/archived/petitions/271412,rejected,10
"Parliament MUST put a motion in, to force the Government to extend Article 50.",https://petition.parliament.uk/archived/petitions/271416,rejected,7
Retirement Pensions should not be taxed,https://petition.parliament.uk/archived/petitions/271420,closed,19
Stand together and leave the EU with NO DEAL on 31st October 2019,https://petition.parliament.uk/archived/petitions/271423,rejected,11
Rescind the Order for the prorogation of Parliament,https://petition.parliament.uk/archived/petitions/271424,rejected,11
Deliver Brexit by October 31st 2019,https://petition.parliament.uk/archived/petitions/271428,rejected,21
For all MP’s to respect the vote of the people and stop blocking Brexit.,https://petition.parliament.uk/archived/petitions/271429,rejected,6
Change the legal default from no deal to 2nd referendum,https://petition.parliament.uk/archived/petitions/271431,rejected,7
Continue to Prorogue parliament until 1st November 2019,https://petition.parliament.uk/archived/petitions/271438,rejected,6
DO Prorogue Parliament,https://petition.parliament.uk/archived/petitions/271442,rejected,6
Stop the petitions trying to petition against proroging parliament.,https://petition.parliament.uk/archived/petitions/271443,rejected,20
MP'S to vote on no confidence in the govt and install a govt of national unity.,https://petition.parliament.uk/archived/petitions/271446,rejected,8
I agree with the porogue set up by current government & stand with Boris Johnson,https://petition.parliament.uk/archived/petitions/271458,rejected,21
Parliament should be prorogued as MP’s failed to deliver Brexit.,https://petition.parliament.uk/archived/petitions/271463,rejected,21
Counter back re  Support of Boris and his decision to close Parliament,https://petition.parliament.uk/archived/petitions/271465,rejected,11
Petition against the petition to stop the government from shutting down,https://petition.parliament.uk/archived/petitions/271468,rejected,6
